1832;1558153;5,27%;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1833;1569100;0,70%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1834;1595668;1,69%;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1835;1606600;0,69%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836;1625500;1,18%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1837;1652114;1,64%;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1838;1662600;0,63%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1839;1680700;1,09%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1840;1706256;1,52%;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1841;1716300;0,59%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1842;1733500;1,00%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1843;1757800;1,40%;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1844;1773100;0,87%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1845;1799300;1,48%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1846;1836433;2,06%;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1847;1847700;0,61%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1848;1867000;1,04%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1849;1894431;1,47%;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1850;1912600;0,96%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1851;1943900;1,64%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1852;1988043;2,27%;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1853;1998000;0,50%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1854;2015000;0,85%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1855;2039176;1,20%;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1856;2055500;0,80%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1857;2083400;1,36%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1858;2122902;1,90%;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859;2142800;0,94%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1860;2176900;1,59%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1861;2225240;2,22%;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1862;2247000;0,98%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1863;2284300;1,66%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1864;2337192;2,32%;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1865;2354000;0,72%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1866;2382808;1,22%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1867;2426300;1,83%;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1868;2442900;0,68%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1869;2476100;1,36%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1870;2509300;1,34%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1871;2556244;1,87%;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1872;2580500;0,95%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1873;2628800;1,87%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1874;2682800;2,05%;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1875;2760586;2,90%;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1876;2788800;1,02%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1877;2835300;1,67%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1878;2878100;1,51%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1879;2921000;1,49%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1880;2972805;1,77%;1;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1881;2996900;0,81%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1882;3037500;1,35%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1883;3077600;1,32%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1884;3117900;1,31%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1885;3182003;2,06%;1;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1886;3214000;1,01%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1887;3274700;1,89%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1888;3341900;2,05%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1889;3411000;2,07%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1890;3502684;2,69%;1;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1891;3538500;1,02%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1892;3593400;1,55%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1893;3643700;1,40%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1894;3700800;1,57%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1895;3787688;2,35%;1;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1896;3834700;1,24%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1897;3916600;2,14%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1898;4000100;2,13%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1899;4085100;2,12%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1900;4202216;2,87%;1;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1901;4202216;0,00%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1902;4240800;0,92%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1903;4307600;1,58%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1904;4371600;1,49%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1905;4508601;3,13%;1;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1906;4546000;0,83%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1907;4607200;1,35%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1908;4665900;1,27%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1909;4724800;1,26%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1910;4806661;1,73%;1;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1911;4833000;0,55%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1912;4882000;1,01%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1913;4936000;1,11%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1914;4986000;1,01%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Quellen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1: Köllmann/Kraus, Bevölkerungsstatistik;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10: Stat. Jb. Dt. Reich;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12: Stat. Dt. Reichs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1: Amtliche Zahl;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2: Amtliche Berechnung oder Schätzung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3: Nichtamtliche Berechnung oder Schätzung (zeitgenössisch);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4: Interpolierte oder sonstig errechnete Zahl (neuere Literatur);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5: Interpolierte oder sonstig errechnete Zahl (HGIS Germany);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
